user_id,restaurant_id,age,gender,meal_category,review
U1594,AaharAlly_Main,79,Female,Vegan,Amazing taste - Vegan is great!
U1595,AaharAlly_Main,80,Female,Seafood,Perfect flavor - Seafood is great!
U1596,AaharAlly_Main,58,Female,Vegan,Good value - Vegan is great!
U1596,AaharAlly_Main,58,Female,Seafood,Amazing taste - Seafood is great!
U1596,AaharAlly_Main,58,Female,Healthy,Amazing taste - Healthy is great!
U1597,AaharAlly_Main,77,Female,Dessert,Good value - Dessert is great!
U1597,AaharAlly_Main,77,Female,Healthy,Will order again - Healthy is great!
U1597,AaharAlly_Main,77,Female,Dessert,Good value - Dessert is great!
U1597,AaharAlly_Main,77,Female,Vegan,Delicious - Vegan is great!
U1598,AaharAlly_Main,60,Female,Indian Curry,Highly recommended - Indian Curry is great!
U1599,AaharAlly_Main,79,Female,Vegan,Good value - Vegan is great!
U1599,AaharAlly_Main,79,Female,Vegan,Highly recommended - Vegan is great!
U1599,AaharAlly_Main,79,Female,Indian Curry,Amazing taste - Indian Curry is great!
